text,id_str
.....The Kurds and Turkey have been fighting for many years. Turkey considers the PKK the worst terrorists of all. Others may want to come in and fight for one side or the other. Let them! We are monitoring the situation closely. Endless Wars!,1183369133301391365
Very smart not to be involved in the intense fighting along the Turkish Border for a change. Those that mistakenly got us into the Middle East Wars are still pushing to fight. They have no idea what a bad decision they have made. Why are they not asking for a Declaration of War?,1183366057169444864
The Media is not talking about the big Republican victory last night in Louisiana where a sitting Democrat Governor was forced into a runoff by not getting 50%. Big upset! Now @EddieRispone who will be a great Governor will win!,1183359602089484288
A despicable human being! https://t.co/3KpgUuRaXU,1183357914922258433
Congratulations to the Great State of Louisiana. A big night. You will soon have a new and wonderful Governor @EddieRispone. Your Taxes and Car Insurance Payments will go DOWN!,1183248760303960064
The same people that got us into the Middle East Quicksand 8 Trillion Dollars and many thousands of lives (and millions of lives when you count the other side) are now fighting to keep us there. Don’t listen to people that haven’t got a clue. They have proven to be inept!,1183232552464719873
The Governor of Louisiana John Bel Edwards has done a poor job. NOW HE IS IN A RUNOFF WITH A GREAT REPUBLICAN @EddieRispone. Thank you Louisiana! 66% down to 47% after I explained what a bad job the Governor was doing.,1183219098911682561
The Endless Wars Must End!,1183130243885875200
Start thinking about getting bigger tractors! https://t.co/MhmvNhAA4r,1183124563258941442
That is the real story! https://t.co/fG3zvMIaxp,1183124325999796225
Happy National Farmers Day! https://t.co/zqhaDCikQg,1183113326374600705
https://t.co/YBmYOsGdK3 https://t.co/LWCWvpeIqn,1183098478232256512
https://t.co/0DTxsaGKZ1,1183097223674056705
So now they are after the legendary “crime buster” and greatest Mayor in the history of NYC Rudy Giuliani. He may seem a little rough around the edges sometimes but he is also a great guy and wonderful lawyer. Such a one sided Witch Hunt going on in USA. Deep State. Shameful!,1183037520503885824
Louisiana get out and vote REPUBLICAN before going to the big game today. A runoff will be a tremendous win for your Great State - lower taxes and car insurance and better protection of your 2nd Amendment! Fantastic being with you last night!,1183023558655709184
The deal I just made with China is by far the greatest and biggest deal ever made for our Great Patriot Farmers in the history of our Country. In fact there is a question as to whether or not this much product can be produced? Our farmers will figure it out. Thank you China!,1183021805570801665
....Other aspects of the deal are also great - technology financial services 16-20 Billion in Boeing Planes etc. but WOW the Farmers really hit pay dirt! @ChuckGrassley @joniernst @debfisher @BenSasse  Thank you to all Republicans in Congress for your invaluable help!,1183021806493556736
The case of Major Mathew Golsteyn is now under review at the White House. Mathew is a highly decorated Green Beret who is being tried for killing a Taliban bombmaker. We train our boys to be killing machines then prosecute them when they kill! @PeteHegseth,1183016899589955584
“Schiff aides worked with Whistleblower.” @foxandfriends  @RepLeeZeldin  Schiff is a lying mess!,1183007878921314304
LOUISIANA — Tomorrow you will head to the polls and VOTE to REPLACE Liberal Democrat John Bel Edwards with a great new REPUBLICAN Governor! Get out and vote for either @DocAbraham or @EddieRispone (BOTH GREAT)! https://t.co/Qyu6z9nZXr,1182865849851338753
Louisiana REPUBLICANS thank you for a great evening. Get out TOMORROW and VOTE REPUBLICAN! Send the Radical Democrat establishment a loud and clear message that you are going to FIRE your Democrat Governor John Bel Edwards and send a Great Republican to the Governor’s Mansion! https://t.co/4GHVNz8lda,1182865510825779200
“I never saw so many subpoenas!” @ShannonBream  @FoxNews  The Democrats have gone Crazy. Just read the Transcript or listen to the New Ukraine President’s statement NO PRESSURE! This is a Democrat Con Job. Impeach Schiff for FRAUD!,1182859837316583424
So funny to watch Steve Kerr grovel and pander when asked a simple question about China. He chocked and looks weak and pathetic. Don’t want him at the White House!,1182859828386885633
WHERE’S HUNTER?,1182852925237805060
Is he leaving due to bad ratings or some other less important reason? https://t.co/XBr7xVgarc,1182842647041298432
Just landed in Louisiana! Vote against John Bel Edwards he has the worst jobs record in the United States. Louisiana will do much better by electing a REPUBLICAN. See everyone soon! @LAGOP https://t.co/V1rVXEEuso,1182807013719531522
....Congratulations Kevin on a job well done! I will be announcing the new Acting Secretary next week. Many wonderful candidates!,1182804704721375233
Kevin McAleenan has done an outstanding job as Acting Secretary of Homeland Security. We have worked well together with Border Crossings being way down. Kevin now after many years in Government wants to spend more time with his family and go to the private sector....,1182804700699086848
A terrible and very dishonest person! https://t.co/bomdDcHTT4,1182798830577709056
We love you @MinneapolisPD THANK YOU! #LESM https://t.co/fkOL8dCNP2,1182709748619198464
Really good news! https://t.co/dbc6AgzNPx,1182684215189614592
So Great! https://t.co/WZSY7E0A2M,1182683354463907840
A Giant Scam! https://t.co/Go4TffoEaq,1182682269804310529
Amazing Evening! https://t.co/jVTW8sRJpf,1182682132868751361
The Do Nothing Democrats. Thanks Vicky! https://t.co/WEZgrvobs3,1182681755679121408
Do you believe this?  A total Scam! https://t.co/ihJmne0AbW,1182681234880847872
A great evening in beautiful Minnesota! https://t.co/xgfAKaRSlM,1182679765632868353
What a disgraceful legal system for this guy to still be around after all of these years. A vicious killer who destroyed so many great people &amp; families! https://t.co/GTHdZ7BN6B,1182679369174716423
Will be with our two GREAT Senators @SenJohnKennedy &amp; @SenBillCassidy tonight in Louisiana. These two hard working really smart men love their Country and love their State. We will hopefully add a Great New Republican Governor to the beautiful Louisiana mix! See you tonight!,1182664051089911812
One of the great things about the China Deal is the fact that for various reasons we do not have to go through the very long and politically complex Congressional Approval Process. When the deal is fully negotiated I sign it myself on behalf of our Country. Fast and Clean!,1182661081849835520
I will be in Louisiana tonight (Love it!) to get Republicans to vote for either of our two great Republican Candidates and force a run off with John Bel Edwards who has done a really poor job of tax cutting car insurance cost (worst in USA) &amp; is suspect on your 2nd Amendment!,1182657102357110791
Good things are happening at China Trade Talk Meeting. Warmer feelings than in recent past more like the Old Days. I will be meeting with the Vice Premier today. All would like to see something significant happen!,1182654371714211840
Over the next 13 months we are going to fight with all of our heart and soul – and we are going to win the Great State of Minnesota in 2020! #TrumpMinneapolis #KAG2020 https://t.co/c3FQnrPJWr,1182488455277924353
A GREAT evening in Minneapolis Minnesota with incredible American Patriots. THANK YOU! https://t.co/b3UQEo0wPq,1182485222190915584
The joint statement released with President Bolsonaro in March makes absolutely clear that I support Brazil beginning the process for full OECD membership. The United States stands by that statement and stands by @jairbolsonaro. This article is FAKE NEWS! https://t.co/Hym9ZATHjt,1182446696598511617
The joint statement released with President Bolsonaro in March makes absolutely clear that I support Brazil beginning the process for full OECD membership. The United States stands by that statement and stands by  @jairbolsonaro. This article is FAKE NEWS! https://t.co/Hym9ZATHjt,1182446290724163584
WOW THANK YOU Minneapolis Minnesota — on my way! #KAG2020 https://t.co/Czl6GbCCxN,1182399270009425920
We defeated 100% of the ISIS Caliphate and no longer have any troops in the area under attack by Turkey in Syria. We did our job perfectly! Now Turkey is attacking the Kurds who have been fighting each other for 200 years....,1182387197066039298
